NDVI,NDBI,Albedo,Elevation,Population,LULC,AirTemp,WindSpeed,Rainfall,WaterDistance,BuiltupDensity,Latitude,Longitude
0.289721723518851,-0.0339559930330291,12503.083333333334,227,19.612117767333984,40,29.519200324313545,0.6720295344717836,582.7408862682975,6266,2,28.402805403323182,77.01865060691838
0.4409992652461425,-0.0158063719436898,12812.833333333334,208,2.7512636184692383,40,29.71709552806817,0.7234705111502765,601.9743723683059,20,2,28.61770318366887,76.85238280520801
0.0843672456575682,0.0096268709156067,12752.166666666666,204,128.15576171875,50,29.38691187708372,0.8781144679887717,689.6079141236842,1348,5,28.590621784473626,77.32988928232491
0.3368159203980099,-0.0377679697351828,13031.333333333334,222,2.0955491065979004,40,29.61348510853975,0.7566680739049884,636.8931446131319,1042,2,28.730675048981468,76.80543355232598
0.1073793755912961,-0.0094988326350465,13778.666666666666,198,122.85298919677734,50,29.38060982952192,0.9157010326165148,689.0155186988413,10312,5,28.56256483921971,77.36916694071655
0.4334948842218632,-0.0287572645969466,12909.0,265,9.97231101989746,40,29.447683218372617,0.7843111083649769,639.8846745024756,785,2,28.420069359526323,77.25919645948548
0.1138119464857735,0.0533829406090671,15516.833333333334,223,2.1130411624908447,60,29.45888059846652,0.9596280925252278,653.215752363205,962,2,28.952140382705135,76.91761802129415
0.488606096478248,-0.0503927768180188,12130.0,284,13.195911407470703,20,29.38313351026824,0.7400074909550556,673.5018959966552,90,2,28.427186167185507,77.23994162000339
0.0475695347023654,0.0079433949669581,13428.333333333334,210,186.2357635498047,50,29.38691187708372,0.8781144679887717,690.1044398583472,530,6,28.633154112828997,77.28217368136264
0.4018549104306949,-0.0661882730620338,12777.166666666666,217,14.098773002624512,50,29.60546245085891,0.7732941245550061,647.2837000861764,85,2,28.70758517289404,76.90884290905542
0.1676075130863183,-0.0733268488594647,13234.166666666666,222,2.738656759262085,40,29.4655028011336,0.922810629469298,700.0509707247838,113,2,28.944503295132677,76.99528862457248
0.1182294700058241,0.0355613378869192,15412.25,213,8.582257270812988,40,29.62715519496373,0.7123027819450746,634.1729851961136,1874,2,28.542252343459573,76.97617913848953
0.1572272031489175,-0.0050678977999007,13997.583333333334,209,7.49005126953125,40,29.49730457683188,0.935500630263876,759.1349813146517,1856,3,28.783757284044835,77.10594570274449
0.1313700384122919,0.0247101990453615,13750.833333333334,205,201.90313720703125,50,29.323520271944066,0.972254237018514,775.8438350427896,1153,6,28.65754081802416,77.35382038395564
0.0515743756786102,0.0069573603361576,12994.583333333334,216,232.99566650390625,50,29.395001606364872,0.8480864482383883,728.4789969921112,1801,6,28.643055231345794,77.23124070425614
0.272838749233599,-0.0277017555570389,12824.75,221,135.21365356445312,50,29.50609542790789,0.8656984199962716,724.9800134077668,1469,5,28.74500924835989,77.13319546413919
0.3941128372853638,-0.0830711835470051,12522.916666666666,222,7.033581256866455,40,29.18405874063683,1.0889018500749688,849.2856198279187,2120,2,28.962825070219736,77.32461783931693
0.235673624288425,-0.0500102836711123,12946.083333333334,211,10.5237455368042,40,29.4655028011336,0.922810629469298,708.0674383465666,3805,2,28.938173860339184,77.04002096241585
0.2039112807059384,0.0203345258844754,13950.666666666666,214,2.8377227783203125,40,29.71709552806817,0.7234705111502765,601.9743723683059,820,2,28.63634275969259,76.87364567795186
0.0635085892764185,0.0127825572080387,13024.333333333334,206,168.88356018066406,50,29.39054268637858,0.9437775457285515,765.949471032247,801,5,28.68313189710713,77.3433305049422
0.3814266487213997,-0.0625693717692576,12789.083333333334,206,327.1506652832031,10,29.39054268637858,0.9437775457285515,765.949471032247,1129,6,28.682054904809082,77.30119996670562
0.3855394378966455,-0.0300217680493409,13462.916666666666,215,11.040141105651855,80,29.30278888744317,1.0734279896667425,861.278739057947,317,2,28.966001812227518,77.20289990458988
0.4203262233375157,-0.0604547819605968,13393.75,252,65.89900970458984,40,29.38313351026824,0.7400074909550556,675.0470226651262,445,2,28.436310632236573,77.17035139270524
0.098984771573604,0.0114742581875355,13233.0,222,113.07453918457033,50,29.37837679237674,0.8260942800860396,655.8270631227642,234,5,28.501300897511513,77.28312001063644
0.1114451793946682,0.0099702544893687,14651.333333333334,228,2.018538236618042,40,29.506327942788857,0.8864319707936228,657.8572924993932,1444,2,28.918297423376742,76.86163983331024
0.1546996022608331,-0.0001961760755730605,14054.583333333334,214,2.9936113357543945,40,29.395102660909288,1.029567273669195,814.1430475506932,196,2,28.873028966595058,77.17673557508769
0.3039846483801783,-0.0052704497736134,13905.916666666666,225,6.429366111755371,40,29.18405874063683,1.0889018500749688,827.563648974523,225,2,28.982261263262615,77.2602645749643
0.1202640276421542,0.0047482284345278,14548.083333333334,211,38.79165267944336,60,29.49730457683188,0.935500630263876,758.510084006004,64,2,28.843124829235506,77.11426260796813
0.2419889502762431,-0.0012952986546557,13789.916666666666,221,6.225724697113037,40,29.291456469860748,1.0561950488680891,827.8980822814628,3485,2,28.857528073534535,77.2849426252057
0.3412522202486678,-0.0425698931223959,13359.166666666666,220,2.917930841445923,40,29.506327942788857,0.8864319707936228,643.0999479740858,1312,2,28.881615068127378,76.8925248270433
0.434130072262368,-0.0758012969685686,12533.0,204,17.916847229003906,40,29.443236818418427,0.8661547304951221,668.1614555679262,685,2,28.450495326166326,77.36151300341474
0.1599360681939264,0.0125979928621541,13758.666666666666,220,5.583339214324951,40,29.506327942788857,0.8864319707936228,657.8572924993932,1421,2,28.935945947577245,76.89442150391884
-0.0162472124880535,0.1899314900905309,13824.166666666666,213,2.1161413192749023,60,29.54948449326963,0.827333554449325,666.2033064160496,612,2,28.83756343755364,76.93619841514892
0.2131913788626331,-0.0909704413551086,12235.666666666666,214,252.99673461914065,50,29.48856291159609,0.800208678714508,672.7797542698681,4058,6,28.636272638819506,77.06219204878559
0.1896031561847296,-0.0416265259464822,13898.75,212,12.234525680541992,40,29.77756549429984,0.6778136236904126,599.0868396908045,457,2,28.53638660200411,76.89101968109459
0.3850085178875639,-0.0545303088555683,12302.75,212,2.426023006439209,40,29.43734524905028,0.983077625890405,859.2264043786563,25,2,28.84373564615534,77.22788826442024
0.5802594759603155,-0.084318261034887,12048.0,268,14.331847190856934,10,29.41786765633049,0.748679270676576,654.4748678281903,1769,2,28.51229869547967,77.14098158913211
0.1476111705750705,0.0487368211657051,14897.166666666666,226,1.625953197479248,40,29.45888059846652,0.9596280925252278,653.215752363205,468,2,28.98414238393206,76.9039530093282
0.0080384173713331,0.038121978753582,15448.666666666666,220,2.309540033340454,40,29.54948449326963,0.827333554449325,666.2033064160496,842,2,28.84046186205386,76.93829395583515
0.1118987341772151,-0.0148910292232339,12998.833333333334,209,5.882121562957764,40,29.43734524905028,0.983077625890405,859.2264043786563,29,2,28.82116845394225,77.21268606162545
0.0864279766860949,0.0309862095059167,16120.833333333334,213,6.120177745819092,40,29.77756549429984,0.6778136236904126,585.1050179060421,2106,2,28.474974315955613,76.94395343453725
0.2803214550068732,-0.0067198177676537,14430.416666666666,214,3.951454162597656,40,29.77756549429984,0.6778136236904126,599.0868396908045,205,2,28.512567671967933,76.87802731346703
0.2209754471725364,-0.0239588503361458,13478.0,213,2.725447177886963,40,29.781289309547105,0.6654794084412096,619.4591008834541,261,2,28.528775557807656,76.84215284666239
0.2298467688207861,0.0296742179680561,14796.083333333334,217,8.909382820129395,40,29.71709552806817,0.7234705111502765,594.8005388118327,218,2,28.563005868304955,76.93128802914222
0.1120083054562233,0.0173385482430476,14067.666666666666,225,11.866183280944824,50,29.506327942788857,0.8864319707936228,657.8572924993932,117,2,28.947788824366288,76.86539987004326
0.1208891944539933,0.0368037848299591,13915.0,213,11.979514122009276,60,29.30278888744317,1.0734279896667425,861.278739057947,100,2,28.990363128430666,77.20011504145769
0.3477366255144033,-0.0611716149246087,13116.416666666666,215,24.33628273010254,40,29.6416739607032,0.7586378668803309,620.8853552788496,3026,2,28.580333825081535,76.99286951910857
0.4982446664866324,-0.0969749864146096,12325.583333333334,224,99.36294555664062,50,29.395001606364872,0.8480864482383883,696.980358219007,7281,6,28.576821524980748,77.21221270778103
0.4744061983995935,-0.0399492707672796,13009.5,214,2.5848684310913086,40,29.61348510853975,0.7566680739049884,613.7436629068106,2,2,28.69891951125634,76.84714979515947
0.1610865445356917,0.006273288995802,13667.083333333334,220,16.8378849029541,50,29.45456744742484,0.9802558352608556,734.0162243479863,5305,4,28.932094075857208,77.12918392188365
0.1408402595923944,0.0041022212768543,13782.333333333334,222,1.962754726409912,40,29.45888059846652,0.9596280925252278,653.215752363205,673,2,28.968386096344037,76.90816969160228
0.120551724137931,-0.0124399257421448,12753.333333333334,206,222.71388244628903,50,29.39054268637858,0.9437775457285515,716.0052737463266,17,6,28.698942620528825,77.2548810175497
0.331601322626358,-0.064391624585893,12677.75,219,149.49851989746094,40,29.50609542790789,0.8656984199962716,679.7199045047164,1636,5,28.67001388080212,77.11839163384131
0.1002293806721851,0.0402213712720462,15107.666666666666,223,5.056367874145508,40,29.558244938553518,0.8495212163213028,616.814490782097,1460,2,28.928568460122793,76.83797829692199
0.1617478837794555,0.0009832841691248771,13975.166666666666,201,180.1624298095703,50,29.447683218372617,0.7843111083649769,650.1390920184882,6786,6,28.410944014397824,77.31499316853504
